url,name,ingredients,energy_value_all,protein_value_all,fat_value_all,carb_value_all,energy_value_portion,protein_value_portion,fat_value_portion,carb_value_portion,energy_value_100g,protein_value_100g,fat_value_100g,carb_value_100g,portion_count,instruction
https://www.povarenok.ru/recipes/show/181359/,"Салат ""Хрустящий""","{'Капуста белокочанная': '400 г', 'Ветчина': '200 г', 'Кукуруза': '200 г', 'Майонез': 'по вкусу', 'Соль': 'по вкусу'}",1286,55.8,58.2,135.8,,,,,160.8,7,7.3,17,,"['Капусту тонко нашинковать и слегка примять руками.', 'Отварное мясо или ветчину нарезать соломкой. Если вы будете использовать мясо, то его лучше руками разделить на волокна, так салат будет нежнее.', 'Кукурузу откинуть на дуршлаг, чтобы удалить излишки жидкости. Выложить капусту в салатницу, добавить ветчину и кукурузу. Посолить, заправить майонезом и все хорошо перемешать.', '*', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181292/,Фаршированные кабачки под сырной корочкой,"{'Кабачок': '1 шт', 'Мясо': '200 г', 'Шампиньоны': '150 г', 'Лук репчатый': '1 шт', 'Чеснок': '2 зуб.', 'Сливки': '100 мл', 'Сыр голландский': '100 г', 'Майонез': '2 ст. л.', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу', 'Петрушка': '1 ч. л.', 'Масло растительное': 'по вкусу'}",1483.4,42.2,83.1,37.9,,,,,144,4.1,8.1,3.7,,"['Кабачок помыть, разрезать пополам, очистить от кожуры, вынуть ложкой семена и волокна. Края кабачка ровно обрезать. Обрезки кабачка покрошить средними кубиками.', 'Мясо помыть и нарезать средними кубиками.', 'Помыть и очистить грибы, покрошить их средними кусочками.', 'Очистить лук, чеснок и все мелко покрошить.', 'Сыр натереть на мелкой терке и смешать с майонезом до однородности.', 'Обжарить на растительно масле мясо до золотистой корочки, слегка присолить, затем убрать его со сковороды.', 'Грибы обжаривать в той же сковороде до тех пор, пока не выпарится жидкость, поперчить, обжарить еще пару минут и снять с огня.', 'Кусочки кабачка обжарить до золотистой корочки в той же сковороде.', 'Лук и чеснок обжарить до появления золотистого цвета.', 'Затем, в этой же сковороде, соединить все ингридиенты, добавить сливки, специи, подсолить по вкусу и тушить на медленном огне минут 7 - 10.', 'Получившуюся смесь выложить в кабачок, сверху смазать майонезно-сырной смесью. Кабачки уложить в форму для запекания и поставить на 30мин в духовку, заранее разогретую до 200С.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181353/,Клубничный торт с бананом,"{'Клубника': 'по вкусу', 'Вода': '125 мл', 'Масло растительное': '100 мл', 'Сахар': '75..125 г', 'Мука пшеничная': '315 г', 'Разрыхлитель теста': '1,5 ч. л.', 'Ванилин': 'по вкусу', 'Сироп клубничный': '4 ст. л.', 'Сироп мятный': '4 ст. л.', 'Банан': '1 шт', 'Мята': 'по вкусу', 'Сахарная пудра': 'по вкусу'}",2751.5,33.8,84.9,472.1,275.2,3.4,8.5,47.2,235.2,2.9,7.3,40.4,10.0,"['Приготовьте клубничный ""бисквит"". Клубнику хорошо промойте, обсушите, измельчите в пюре с помощью блендера, перелейте в удобную чашу для смешивания.', 'Добавьте воду и сахар, перемешайте до растворения кристаллов сахара. Влейте масло, перемешайте.', 'Затем всыпьте муку, смешанную с разрыхлителем и ванилином, хорошо перемешайте.', 'Выложите тесто в форму диаметром 18-20 см.', 'Выпекайте при 180*С около 40 минут. Готовность проверьте деревянной шпажкой, она должна остаться сухой.', 'Готовый ""бисквит"" остудите, разрежьте на 3 коржа.', 'Нижний корж пропитайте половиной клубничного сиропа.', 'Выложите нарезанный тонкими кружочками банан.', 'Пропитайте второй корж оставшимся клубничным сиропом, накройте им банановый слой. Сверху пропитайте половиной мятного сиропа.', 'Выложите нарезанную пластинами клубнику.', 'Пропитайте оставшимся мятным сиропом третий корж и накройте им клубничный слой. Посыпьте торт сахарной пудрой, украсьте клубникой и мятой.', 'Можно сразу же подавать или выдержать часок в холодильнике.', 'Тортик в разрезе.', 'А теперь приятный бонус! По этому же рецепту ""бисквита"" получаются очень ароматные и нежные клубничные кексы. Для этого просто замесите тесто и разложите по 10-12 формочкам, можно еще в каждый положить по целой клубничке.', 'Выпекайте при 180*С около 35 минут до сухой палочки.', 'Перед подачей можно присыпать сахарной пудрой.']"
https://www.povarenok.ru/recipes/show/181279/,Эклеры с лимонным кремом,"{'Молоко': '250 мл', 'Вода': '125 мл', 'Мука пшеничная': '60 г', 'Масло сливочное': '90 г', 'Соль': 'по вкусу', 'Яйцо куриное': '1..2 шт', 'Ванилин': 'по вкусу', 'Сок лимонный': '125 мл', 'Лимон': '1 шт', 'Сахар': '100 г', 'Сахарная пудра': 'по вкусу'}",3079.5,62.8,186.6,287.4,192.5,3.9,11.7,18,205.3,4.2,12.4,19.2,16.0,"['Приготовьте заварное тесто. В кастрюльку налейте молоко и воду, добавьте масло, поставьте на огонь и нагревайте, пока масло не растает, затем увеличьте огонь и быстро вскипятите смесь.', 'Муку смешайте с солью, засыпьте в кипящую массу, перемешайте и снимите с огня. Оставьте на 15 минут.', 'Затем снова поставьте тесто на огонь и вымешивайте лопаткой, пока оно не соберется в шар.', 'Снимите с огня и по одному добавьте в тесто яйца...', '... тщательно вымешивая после каждой добавки.', 'Тесто должно получиться тягучим и блестящим.', 'Заполните заварным тестом кондитерский шприц и отсадите на выстеленный бумагой для выпечки противень около 15-20 полосок, длинной 6-9 см на расстоянии 3-4 см друг от друга. В процессе выпечки изделия хорошо увеличиваются.', 'Выпекайте в разогретой до 210*С духовке в течение 25-30 минут до румяного цвета. Остудите.', 'Приготовьте крем. В кастрюльку влейте молоко, всыпьте цедру, добавьте яйца и немного взбейте венчиком.', 'Всыпьте сахар, ванилин, перемешайте и поставьте кастрюльку на небольшой огонь.', 'Добавьте лимонный сок, перемешайте.', 'Всыпьте муку и соль, быстро перемешайте венчиком...', '... чтобы не было комочков...', '... продолжая нагревать смесь, постоянно помешивая, пока масса не загустеет.', 'Снимите кастрюльку с огня, немного остудите и добавьте сливочное масло, хорошо перемешайте. Готовый крем накройте пищевой пленкой в контакт и уберите минимум на 30 минут в холодильник.', 'Выложите крем в кулинарный шприц и заполните эклеры, сделав сбоку небольшой надрез. Перед подачей посыпьте пирожные сахарной пудрой.']"
https://www.povarenok.ru/recipes/show/181245/,"Салат ""Лужок""","{'Грудка куриная': '1/2 шт', 'Лук репчатый': '2 шт', 'Шампиньоны': '300 г', 'Огурец': '1 шт', 'Яйцо куриное': '2 шт', 'Чернослив': '200 г', 'Майонез': 'по вкусу', 'Укроп': '1 пуч.', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу'}",1149.7,106.7,22.5,141.1,,,,,93.5,8.7,1.8,11.5,,"['Куриную грудку нарезать кубиками.', 'Лук очистить и мелко покрошить.', 'Грибы очистить, ополоснуть и нарезать дольками.', 'Лук немного обжарить, затем добавить грибы и пережарить их вместе до готовности. Готовую массу выложить в глубокую миску и остудить. Посолить и поперчить по вкусу, добавить нарезанное куриное мясо, майонез и все перемешать.', 'Выложить эту смесь в салатник или глубокую миску и разровнять.', 'Чернослив нарезать кубиками или тонкой соломкой, выложить на слой с курицей, грибами и луком, разровнять.', 'Яйца натереть на крупной терке, выложить на слой чернослива, разровнять, сверху смазать майонезом.', 'Свежие огурцы нарезать соломкой или кубиками, отжать лишнюю влагу. Укроп мелко покрошить. Смешать огурцы и укроп, слегка присолить. Выложить огуречно-укропную смесь на яичный слой, разровнять.', 'Украсить салат по вкусу. Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181310/,Имбирное мороженое,"{'Молоко': '200 мл', 'Желток яичный': '5 шт', 'Сахар': '60 г', 'Имбирь': '10 г', 'Цукаты': '10 г'}",359.4,29.9,40.9,82.1,179.7,15,20.5,41.1,83.6,7,9.5,19.1,2.0,"['Желтки взбить с сахаром добела.', 'Имбирь очистить от кожуры и тонко нарезать. Отварить в молоке 20 минут. Снять с огня, процедить.', 'Желтки взбитые добавить в процеженное молоко, интенсивно помешивая 10 минут. Процедить через сито.', 'Смесь остудить, добавить мелко рубленные имбирные цукаты, перемешать, разлить по порционным формочкам и убрать в морозильник до полного застывания, примерно на 4 часа. Если не найдёте имбирных цукатов, то замените на какие-то другие.']"
https://www.povarenok.ru/recipes/show/181221/,Глазированный лимонный пирог,"{'Мука пшеничная': '215 г', 'Соль': '1/4 ч. л.', 'Масло сливочное': '220 г', 'Сахар': '150 г', 'Яйцо куриное': '4 шт', 'Ванильный сахар': '1 пакет.', 'Сок лимонный': '2 ч. л.', 'Лимон': '1 шт', 'Ликер': '1 ст. л.', 'Разрыхлитель теста': '1 ч. л.', 'Сахарная пудра': '100 г'}",3888.2,51.5,209.3,451,486,6.4,26.2,56.4,341.1,4.5,18.4,39.6,8.0,"['Разогрейте духовку до175 ºC, смажьте маслом прямоугольную форму для выпечки. Просейте муку, разрыхлитель и соль в миску и отложите в сторону. Взбейте миксером мягкое масло с сахаром и ванильным сахаром в пышную массу.', 'Продолжая взбивать, добавьте одно яйцо и хорошо перемешайте, затем добавьте около 2 столовых ложек муки и перемешайте до однородной массы. Продолжайте добавлять остальные яйца и муку по паре столовых ложек.\r\nЗатем добавьте лимонный сок, лимонный ликер (лимончелло) и цедру одного лимона.', 'Добавьте к тесту оставшуюся муку и хорошо перемешайте уже ложкой или лопаткой. Выложите тесто для кекса в подготовленную форму и поставьте в разогретую духовку на 15 минут. Затем уменьшите температуру до 150 ºC и продолжайте выпекать еще 40–45 минут. Дайте остыть в течение 15 минут, затем выньте из формы. переложите на решетку до полного остывания.', 'Для глазури просто смешайте сахарную пудру с соком лимона (добавляя последний частями) до получения однородной массы. Намажьте или полейте остывший пирог, позволяя ему стечь по бокам.', 'Теперь можно устраивать английское чаепитие в стиле ""Аббатство Даунтон"", как это сделала автор рецепта.', 'Вкусного и приятного чаепития!']"
https://www.povarenok.ru/recipes/show/181295/,Куриные рулетики с ветчиной и сыром,"{'Филе куриное': '800 г', 'Ветчина': '200 г', 'Сыр твердый': '200 г', 'Яйцо куриное': '2 шт', 'Сухари панировочные': '200 г', 'Порошок чесночный': '2 ч. л.', 'Паприка сладкая': '2 ч. л.', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу'}",2626.8,291.2,83.8,173.3,,,,,171.7,19,5.5,11.3,,"['1. Подготовка куриного филе:\n \nОчистите филе от пленок и жилок. Разрежьте куриное филе вдоль не до конца и раскрываем как книжку и отбиваем. Если куски толстые, разрежьте их пополам горизонтально и аккуратно отбейте, чтобы они стали тонкими.\n \n2. Приготовление начинки:\n \n- Нарежьте ветчину и сыр на тонкие ломтики.\n \n3. Формирование рулетов:\n \n- Каждый кусочек куриного филе солим, перчим, добавляем по 0.5 ч. л сухого чеснока и паприки. Сверху положите по два ломтика ветчины и сыра.\n \n- Сверните филе в рулет, стараясь, чтобы начинка осталась внутри.\n \n4. Панировка:\n \n- В одной миске взбейте яйца.\n \n- В другой миске высыпаем панировочные сухари\n \n- Обмакните каждый рулет сначала в яйцо, затем обваляйте в панировочных сухарях.\n \n5. Запекание:\n \n- Выложите рулеты на противень, застеленный пергаментной бумагой.\n \n- Запекайте в разогретой до 200°C духовке около 30-35 минут. Ориентируйтесь по своей духовке.\n \nПодавать горячими с любимым гарниром или овощами. Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181344/,Печень говяжья с луком,"{'Печень говяжья': '400 г', 'Лук репчатый': '2 шт', 'Мука пшеничная': '100 г', 'Чеснок': '1 зуб.', 'Вода': '200 мл', 'Перец черный': '1 щепот.', 'Перец белый': '3 шт', 'Орех мускатный': '1 щепот.', 'Соль': 'по вкусу', 'Масло растительное': 'по вкусу'}",932.1,92.6,13.7,112.5,,,,,105.9,10.5,1.6,12.8,,"['Перед приготовлением убрать печень в морозилку на 1 час. Затем промыть прохладной водой, обсушить и нарезать кусочками.', 'Муку смешать с солью. Кусочки печени обвалять в муке со всех сторон.', 'Разогреть сковороду с растительным маслом. Выложить туда печень и жарить, часто переворачивая, в течение 5 минут.', 'Лук нарезать кольцами.', 'Печень со сковороды переложить на тарелку.', 'Выложить лук на сковороду, где жарилась печень, и жарить, помешивая, до золотистого цвета.', 'Печень вернуть на сковороду и жарить еще 5 минут.', 'Влить воду и тушить еще 8 минут.', 'Добавить весь перец, мускатный орех, измельченный чеснок, соль и готовить еще 2 минуты.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181284/,Сырно-кабачковые лепешки в духовке,"{'Кабачок': '350 г', 'Сыр твердый': '70 г', 'Яйцо куриное': '2 шт', 'Соль': 'по вкусу', 'Мука пшеничная': '40 г', 'Перец черный': 'по вкусу', 'Порошок чесночный': '0,5 ч. л.'}",488.7,34.2,16.7,42.5,122.2,8.6,4.2,10.6,85.7,6,2.9,7.5,4.0,"['На крупной терке натереть кабачок и сыр. С натертого кабачка отжать лишнюю воду. Если кабачок молодой, то шкурку можно и не чистить. Но я сняла овощечисткой тонкий слой кожицы. Добавить яйца, сухой чеснок, посолить, поперчить. Вместо соли можно взять сухой бульон, я добавила грибной, так вкуснее.', 'Добавить муку и все хорошо перемешать.', 'Из сырно-кабачковой массы сформовать ложкой тонкие лепешки. На противень обязательно постелить пергамент хорошего качества. У меня получилось 10 лепешек.', 'Выпекать при t=200 градусов примерно 20 минут, ориентируйтесь по своей духовке. Такие лепешки можно смазать сметаной, положить кружочек помидорки, будет очень вкусно. Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181214/,Рыба с овощами,"{'Рыба': '125 г', 'Картофель': '3 шт', 'Томаты протертые': '400 г', 'Лук красный': '1 шт', 'Оливки зеленые': '15 шт', 'Чеснок': '4 зуб.', 'Сахар': '1 ч. л.', 'Зелень': '1 пуч.', 'Специи': 'по вкусу', 'Масло сливочное': '2 ст. л.'}",1169,45.7,44.4,151.2,292.3,11.4,11.1,37.8,89.2,3.5,3.4,11.5,4.0,"['На сливочном масле обжариваем лучок 3-4 минуты.. Добавляем 2/3 банки протертых томатов. Солим, перчим, добавляем одну чайную ложку сахара.', 'Выкладываем, нарезанный тонкими слайсами, картофель и заливаем оставшимися в банке помидорами. Тушим 10 минут', 'Выкладываем рыбу. Разбрасываем вокруг рыбы оливки и мелко нарезанный чеснок. Тушим под крышкой еще 15 минут. Вкусная, ароматная рыбка готова.']"
https://www.povarenok.ru/recipes/show/181212/,Салат из морской капусты и крабовых палочек,"{'Капуста морская': '200 г', 'Крабовые палочки': '250 г', 'Яйцо куриное': '3 шт', 'Майонез': '2 ст. л.', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу'}",747.1,38.5,48.9,35.7,,,,,114.9,5.9,7.5,5.5,,"['Берём маринованную капусту 200 г, сливаем жидкость и измельчаем. Также берём 250 г крабовых палочек и измельчаем, я люблю когда не сильно мелко. Измельчаем три отварных яйца, добавляем соль, перец по вкусу,\r\nзаправляем майонезом двумя столовыми ложками. Можно заменить майонез натуральным йогуртом или сметаной.\r\nНаш салатик богатый микроэлементами и витаминами готов. Всем приятно аппетита и наслаждайтесь вкусом морской капусты.']"
https://www.povarenok.ru/recipes/show/181296/,Салат с гранатом и орехами,"{'Гранат': '1 шт', 'Фасоль': '250 мл', 'Орехи грецкие': '1 горст.', 'Кинза': '1 пуч.', 'Масло оливковое': '2 ст. л.', 'Бальзамик': '1 ст. л.', 'Лук репчатый': '1/2 шт', 'Хмели-сунели': '0 5 ч. л.', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу', 'Чеснок': '1 зуб.'}",9562,622.9,89.6,1571.3,2390.5,155.7,22.4,392.8,288,18.8,2.7,47.3,4.0,"['Выложить в салатницу зерна граната.', 'Добавить хорошо промытую, консервированную фасоль.', 'Поджарить мелко нарезанный лук до готовности. В той же сковороде поджарить мелко нарезанные грецкие орехи и выложить в салатницу с мелко нарезанной кинзой.', 'Создать заправку, смешав оливковое масло, бальзамик, хмели-сунели, соль, перец. Влить заправку в салат, тщательно перемешав. Приятного аппетита.']"
https://www.povarenok.ru/recipes/show/181309/,Сливочное мороженое от Пьера Эрме,"{'Молоко': '240 г', 'Сахарная пудра': '90 г', 'Молоко сухое': '20 г', 'Сливки': '90 г'}",795.9,15.5,32.8,115.1,199,3.9,8.2,28.8,180.9,3.5,7.5,26.2,4.0,"['Смешайте все ингредиенты, кроме сливок, поставьте смесь на небольшой огонь.', 'Нагрейте, постоянно помешивая венчиком, до 40*С. Остудите до комнатной температуры.', 'Сливки взбейте до устойчивости.', 'Добавьте в основную массу.', 'Перемешайте.', 'Готовьте десерт в мороженице или перелейте в контейнер и уберите в морозилку.', 'Периодически перемешивайте массу (через каждые 40-60 минут), замораживая десерт до нужной вам консистенции - мягкого или твердого мороженого.', 'Чтобы выложить мороженое в виде шариков, как у меня, нужна более плотная консистенция.', 'Перед подачей по желанию украсьте листиками мяты, посыпьте орешками или полейте любимым сиропом.']"
https://www.povarenok.ru/recipes/show/181319/,Борщ с белыми грибами и тмином,"{'Говядина': '250 г', 'Вода': '2,5 л', 'Грибы': '1 горст.', 'Свекла': '1 шт', 'Морковь': '1 шт', 'Перец болгарский': '1/2 шт', 'Сельдерей черешковый': '1 шт', 'Лук репчатый': '1 шт', 'Чеснок': '3 зуб.', 'Масло растительное': '3 ст. л.', 'Капуста белокочанная': '150 г', 'Лист лавровый': '1 шт', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу', 'Пряности': 'по вкусу', 'Тмин': '1/2 ч. л.', 'Томатная паста': '1 ст. л.', 'Сок лимонный': 'по вкусу', 'Сахар': 'по вкусу'}",1275.9,70.9,75,90.6,,,,,37.1,2.1,2.2,2.6,,"['Мясо промыть, добавить в кастрюлю 2,5 литра воды, добавить мясо. Поставить кастрюлю на интенсивный огонь, довести бульон до кипения, снять пену, убавить огонь до минимума, варить мясо до полуготовности. Далее мясо вынуть из бульона, удалить кости, если вы готовите суп с мясом на кости. Нарезать мясо кусочками/кубиками, опустить мясо в бульон. Добавить по вкусу соль и черный молотый перец, добавить тмин (1/2 ч. ложки).\n\r\nОвощи промыть. Нашинковать свеклу и морковь брусочками.', 'Нарезать лук (1 шт.) полукольцами, стебель сельдерея (1 шт.)нарезать кусочками, болгарский перец (1/2 шт.) брусочками.', 'Нашинковать чеснок (3 зуб.) мелкими кусочками.', 'Добавить в сковороду растительное масло (3 ст. ложки), добавить подготовленные для пассервки овощи. Тушить овощи до мягкости, далее овощи слегка подвинуть на край сковороды, добавить томатную пасту и слегка обжарить, помешивая, затем добавить из кастрюли бульон 2-3 ст. ложки, добавить лимонный сок, примерно 1 ст. ложку, добавить сахар. Пассеровку перемешать. В дальнейшем отрегулировать по вкусу сахар и лимонный сок за 2-3 мин. до готовности борща.', 'Картофель (1 шт.) нарезать кубиками, добавить в кастрюлю с мясом.', 'Далее добавить нашинкованную соломкой свежую капусту (150 гр.).', 'Сушеные белые грибы промыть, нарезать не крупными кусочками. За 5-10 мин. до готовности борща, добавить в бульон сушеные белые грибы, лавровый лист, пряности. В конце добавить пассерованные овощи. Отрегулировать по вкусу соль, сахар, количество лимонного сока.', 'Дать борщу закипеть и снять с огня.', 'Борщ разлить по тарелкам, добавить сметану. По желанию добавить свежую зелень.\n\r\nПриятного аппетита!']"
https://www.povarenok.ru/recipes/show/181267/,Закуска из яиц в красном соусе,"{'Яйцо куриное': '8 шт', 'Лук репчатый': '1 шт', 'Масло сливочное': '1 ст. л.', 'Масло растительное': '1 ст. л.', 'Перец сладкий красный': '0,5 шт', 'Томаты протертые': '300 г', 'Сыр полутвердый': '100 г', 'Молоко': '3 ст. л.', 'Чеснок': '1..2 зуб.', 'Орегано': '0,5 ч. л.', 'Шалфей': '0,5 ч. л.', 'Петрушка': 'по вкусу'}",1383.1,89.7,94.1,39.7,172.9,11.2,11.8,5,136.9,8.9,9.3,3.9,8.0,"['На смеси растительного и сливочного масел обжарьте нарезанный лук, добавьте красный перец, перемешайте, продолжая обжаривать.', 'Влейте томат, перемешайте. Добавьте орегано и шалфей. Готовьте минут пять на среднем огне, помешивая.', 'Яйца очистите, разрежьте пополам. Аккуратно выньте желтки.', 'Разомните желтки вилкой вместе с молоком. Добавьте половину тертого сыра, измельченный чеснок, посолите, поперчите и перемешайте.', 'Половинки яиц наполните полученной массой и выложите в форму для запекания, смазанную маслом.', 'Залейте яйца красным соусом.', 'Посыпьте оставшимся сыром.', 'Запекайте при 180*С 15 минут.', 'Перед подачей украсьте петрушкой.']"
https://www.povarenok.ru/recipes/show/181276/,Салат с баклажанами и моцареллой,"{'Баклажан': '2 шт', 'Моцарелла': '80 г', 'Арахис': '30 г', 'Орехи кешью': '30 г', 'Вода': '1 л', 'Уксус': '1 ст. л.', 'Масло растительное': '80 мл', 'Петрушка': '3 веточ.', 'Соль': 'по вкусу', 'Крахмал кукурузный': '80 г', 'Соевый соус': '2 ст. л.', 'Мед': '1 ст. л.', 'Горчица': '1 ст. л.'}",1697.6,35.4,108.4,454.5,339.5,7.1,21.7,90.9,81.2,1.7,5.2,21.7,5.0,"['1. Баклажаны мою, не очищаю, нарезаю на средние кусочки. Заливаю водой и добавляю уксус, оставлю на 10 минут.\r\n2. Для соуса: смешиваю террияки, мед, горчицу, бальзамик.\r\n3. Баклажаны достаю из воды, немного отжимаю, солю по вкусу, добавлю частями крахмал в баклажаны и перемешиваю.\r\n4. В сковороду наливаю растительное масло, разогреваю до появления пузырьков и обжариваю баклажаны до золотистой корочки.\r\n5. Орехи обжариваю и измельчаю.\r\n6. Собираю салат: на блюдо кладу часть баклажан, на баклажаны разбрасываю моцареллу, поливаю соусом, посыпаю измельченными орехами и повторяю то же с оставшимися баклажанами и моцареллой, сверху салат присыпаю измельченной петрушкой.']"
https://www.povarenok.ru/recipes/show/181338/,"Салат ""Яркий""","{'Кабачок': 'Кабачок', 'Свекла': 'Свекла', 'Морковь': 'Морковь', 'Кунжут': 'по вкусу', 'Масло оливковое': 'по вкусу', 'Петрушка': 'по вкусу', 'Соль': 'по вкусу'}",159.8,4.9,1.1,26,,,,,30.7,0.9,0.2,5,,"['Кабачок, свеклу и морковь натереть на терке для моркови по-корейски или нарезать тонкой соломкой. Петрушку мелко покрошить.', 'В глубокой миске соединить все ингредиенты и перемешать. Если вы любите поострее, то добавьте пару зубков измельченного чеснока.', '*', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181253/,Суп с фасолью и сосисками,"{'Колбаски': '150 г', 'Масло оливковое': '1 ст. л.', 'Лук репчатый': '1 шт', 'Чеснок': '1 зуб.', 'Помидор маринованный': '300 г', 'Бульон': '500 мл', 'Вода': '500 мл', 'Макаронные изделия': '100 г', 'Фасоль консервированная': '120 г', 'Сахар': '1/2 ст. л.', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу', 'Зелень': 'Зелень'}",1292.4,79.3,65.7,96.8,,,,,69.5,4.3,3.5,5.2,,"['Лук и чеснок очистить и мелко нарезать.', 'Вместе обжарить до образования золотистого цвета в половине оливкового масла.', 'Консервированные помидоры очистить от кожицы и размять вилкой.', 'Получается вот такое пюре.', 'Сосиски нарезать кружочками.', 'Обжарить их в кастрюле с толстым дном в оставшемся оливковом масле, постоянно помешивая.', 'Как только сосиски подрумянятся, добавить пюре из помидоров.', 'Затем влить в кастрюлю бульон и 0,5л воды.', 'Фасоль из баночки откинуть на дуршлаг и хорошо промыть.', 'Добавить фасоль в суп вместе с обжаренными луком и чесноком, посолить по вкусу. Варить около 5 - 7мин.', 'Затем в суп добавить макароны и варить еще 3 - 5мин.', 'Когда суп будет готов, поперчить его и добавить сахар. При подаче посыпать рубленной зеленью.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181356/,"Суп ""Лохматый""","{'Бульон': '2 л', 'Картофель': '5 шт', 'Лук репчатый': '1 шт', 'Масло сливочное': '70 г', 'Яйцо куриное': '2 шт', 'Соль': 'по вкусу', 'Зелень': 'по вкусу'}",2352.4,187.1,113.8,141.9,,,,,79.2,6.3,3.8,4.8,,"['Картофель очистить и нарезать кубиками.', 'Лук очистить, мелко нарезать и обжарить на сливочном масле.', '*', 'Бульон довести до кипения, посолить, бросить туда картофель и обжаренный лук. Варить 10мин, затем аккуратно ввести в суп взбитое яйцо, помешивая бульон венчиком.', 'Когда оно превратится в ""ниточки"", суп готов.', '*', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181312/,Жареные цуккини в чесночном соусе,"{'Цуккини': '1 шт', 'Яйцо куриное': '2 шт', 'Мука пшеничная': '3 ст. л.', 'Майонез': '2 ст. л.', 'Чеснок': '3 зуб.', 'Масло оливковое': '1 ст. л.', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу', 'Укроп': '1 пуч.'}",1041.4,34.3,54.9,108.9,260.4,8.6,13.7,27.2,119.7,3.9,6.3,12.5,4.0,"['Нарежьте цуккини на кружочки около 1.5 см каждый. Посыпать солью и оставить минимум на 15 минут, чтобы вышла лишняя влага. Если хотите более хрустящие цукини, оставьте их в соли подольше., допустим около часа, для того, чтобы вся излишняя влага вышла.', 'Обваляйте кружочки в муке., и затем обмакните их в разбитые яйца.', 'Разогрейте оливковое масло в сковороде и жарьте их с обеих сторон до золотистой корочки', 'Тем временем сделайте соус, смешав майонез, укроп, чеснок, соль, перец.', 'Намажьте кружочки соусом с обеих сторон. Приятного аппетита.']"
https://www.povarenok.ru/recipes/show/181229/,"Салат ""Веселка""","{'Лук красный': '1 шт', 'Перец болгарский': '1 шт', 'Брокколи': '350 г', 'Маслины': '1 бан.', 'Семечки тыквенные': '30 г', 'Масло растительное': '4 ст. л.', 'Горчица': '1 ч. л.', 'Сок лимонный': '1 ч. л.'}",1025.2,24.1,80.4,41.8,256.3,6,20.1,10.5,134.9,3.2,10.6,5.5,4.0,"['Лук режем полукольцами, сладкий перец полосками, маслины колечками. Кто умеет лучше резать очень тоненько, ну у меня уж как вышло!', 'Брокколи отвариваем в подсоленной воде 3-4 минуты (если хотите, чтобы брокколи была совсем мягкой то варите подольше, я предпочитаю, чтобы немного хрустела), откидываем на дуршлаг, остужаем и измельчаем.', 'Масло нерафинированное соединяем с горчицей и лимонным соком, взбиваем вилочкой.', 'Все ингредиенты соединяем, добавляем тыквенные семечки, я сегодня не смогла найти в магазине очищенные, поэтому добавила смесь для салата с розовым перцем и фундуком, поливаем заправкой и с аппетитом угощаемся!']"
https://www.povarenok.ru/recipes/show/181254/,Шоколадный пирог с апельсиновым кремом,"{'Мука пшеничная': '250 г', 'Какао-порошок': '25 г', 'Разрыхлитель теста': '1 ч. л.', 'Масло сливочное': '100 г', 'Яйцо куриное': '1 шт', 'Сахар': '60 г', 'Соль': 'Соль', 'Молоко': '200 мл', 'Крахмал кукурузный': '30 г', 'Цедра апельсина': '1 ч. л.', 'Сок апельсиновый': '100 мл'}",2807.9,59.2,109.9,397.4,468,9.9,18.3,66.2,267.4,5.6,10.5,37.8,6.0,"['1. Смешать яйца, мягкое сливочное масло, сахар и соль. Затем просеять муку, разрыхлитель и какао-порошок. Сформировать шар, накрыть пищевой пленкой и поставить в холодильник минут на 30.\n \n2. В кастрюле смешать яйцо, сахар, крахмал, цедру апельсина. Затем добавить горячее молоко и сок апельсина. На небольшом огне при постоянном помешивании довести смесь до загустения.\n \n3. 2/3 теста раскатать, стараясь достичь диаметра формы (20 см) плюс 2-3 см для формирования бортиков. Выложить тесто в форму, разровнять, сформировать бортики. Затем выложить заварной крем, а из оставшегося теста сделать решетку поверх пирога.\n \n4. Выпекать в предварительно разогретой духовке при 150 °C около 30 минут. Готовый пирог остудить и посыпать сахарной пудрой.\n \nПриятного аппетита!']"
