url,name,ingredients,instruction
https://www.povarenok.ru/recipes/show/181225/,Хрустящие сметанные лепешки,"{'Вода': '150 мл', 'Сметана': '2 ст. л.', 'Мука пшеничная': '3 стак.', 'Масло растительное': '1 ст. л.', 'Соль': '1 ч. л.', 'Сахар': '1 ст. л.', 'Дрожжи': '1 ч. л.'}","['Воду, сметану, растительное масло, соль, сахар и сухие дрожжи соединить и все хорошо перемешать, влить в миску с мукой и вымесить упругое тесто.', 'Дать тесту постоять 30 - 40мин, затем немного обмять и разделать на небольшие шарики.', 'Затем раскатать разделанное тесто на присыпанной мукой поверхности в пласт, толщиной 5 - 7мм, если раскатать тоньше, то лепешки будут тонкими и хрустящими.', 'В сковороде разогреть растительное масло, положить лепешку и жарить с двух сторон до образования золотистого цвета.', 'Готовые лепешки выложить на бумажное полотенце, чтобы стекло лишнее масло. Подавать со сметаной, медом, чесночным или сырным соусом.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181218/,Быстрый пасхльный кулич,"{'Мука пшеничная': '550 г', 'Яйцо куриное': '2 шт', 'Молоко': '260 мл', 'Масло сливочное': '80 г', 'Дрожжи': '30 г', 'Сахар': '130 г', 'Ванильный сахар': '2 пакет.', 'Соль': '1 щепот.', 'Изюм': '130 г', 'Масло подсолнечное': '20 мл'}","['1. Сливочное масло растопить на водяной бане и оставить чуть охладится\r\n2. Молоко слегка подогреть ( до температуры 35С)\r\n3. В миску высыпать дрожжи, добавить сахар 6ст. л\r\n4. Перемешать все до однородности венчиком\r\n5. Добавить слегка теплое молоко, перемешать с помощью венчика\r\n6. Добавить оставшийся сахар и ванильный сахар и все хорошо перемешать венчиком\r\n7. Добавить растопленное остывшее сливочное масло, все перемешать \r\n8. Добавить, перемешивая, по очереди яйца\r\n9. Добавить соль и снова все перемешать\r\n10. Далее, если есть кухонный комбайн переливаем смесь в чашу и постепенно добавляем просеянную муку, и перемешиваем венчиком\r\n11. Когда тесто загустеет, замешиваем с помощью комбайна или так же можно замесить вручную. Постепенно добавляя оставшуюся муку, вымешиваем тесто в течении 10 минут. Тесто получится немного липким, так и должно быть. Увеличивать количество муки не нужно, в конце замеса тесто станет эластичным и практически перестанет липнуть к рукам\r\n12. В конце замеса добавить подсолнечное масло, обмять еще раз и после добавить изюм и все хорошо перемешать\r\n13. Перекладываем тесто в смазанную подсолнечным масло миску, накрываем полотенцем или пленкой, дать подойти в теплом месте 1 час\r\n14. Тесто увеличиться в объеме примерно в 2,5 раза\r\n15. Выкладываем тесто на подготовленную рабочую поверхность присыпанную мукой. Выкладываем а формы, смазанные сливочным маслом, на 1/3, оставить на расстойку на минут 20-30,. Выпекать в предварительно разогретой до 160С духовке, режим верх-низ 40минут. Готовые куличи вынимаем из форм и выкладываем на решетку и даем остыть. Остывшие куличи покрываем глазурью и украшаем.']"
https://www.povarenok.ru/recipes/show/181298/,"Кекс ""Творожный""","{'Творог': '200 г', 'Яйцо куриное': '3 шт', 'Разрыхлитель теста': '10 г', 'Ванильный сахар': '10 г', 'Сахар': '180 г', 'Масло сливочное': '180 г', 'Мука пшеничная': '250 г', 'Соль': '1 щепот.', 'Сахарная пудра': 'по вкусу'}","['Приготовление теста для кекса начнем с подготовки творога. Если творожное зерно крупного размера, его следует протереть через металлическое сито или слегка измельчить при помощи погружного блендера.\r\nВ миску добавить муку (общее количество), добавить разрыхлитель (10 г), ванильный сахар (10 г), соль (1 щеп.), яйца (3 шт.), творог (200 г)', 'Далее добавить сахар (180 г) и мягкое сливочное масло (180 г). Смесь хорошо взбить. Форму для выпекания смазать сливочным маслом, присыпать мукой. Сделать ""французскую рубашку"". Выложить подготовленное тесто в форму, разровнять. Посредине лопаткой сделать продольную неглубокую линию, во избежание слишком высокого подъема центральной части кекса. Отправить форму с тестом в разогретую до 180С духовку. Выпекать примерно 50 мин. Готовность проверить на сухую лучину.', 'Готовый кекс остудить, по желанию посыпать сахарной пудрой.\n\r\nПриятного чаепития!']"
https://www.povarenok.ru/recipes/show/181253/,Суп с фасолью и сосисками,"{'Колбаски': '150 г', 'Масло оливковое': '1 ст. л.', 'Лук репчатый': '1 шт', 'Чеснок': '1 зуб.', 'Помидор маринованный': '300 г', 'Бульон': '500 мл', 'Вода': '500 мл', 'Макаронные изделия': '100 г', 'Фасоль консервированная': '120 г', 'Сахар': '1/2 ст. л.', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу', 'Зелень': 'Зелень'}","['Лук и чеснок очистить и мелко нарезать.', 'Вместе обжарить до образования золотистого цвета в половине оливкового масла.', 'Консервированные помидоры очистить от кожицы и размять вилкой.', 'Получается вот такое пюре.', 'Сосиски нарезать кружочками.', 'Обжарить их в кастрюле с толстым дном в оставшемся оливковом масле, постоянно помешивая.', 'Как только сосиски подрумянятся, добавить пюре из помидоров.', 'Затем влить в кастрюлю бульон и 0,5л воды.', 'Фасоль из баночки откинуть на дуршлаг и хорошо промыть.', 'Добавить фасоль в суп вместе с обжаренными луком и чесноком, посолить по вкусу. Варить около 5 - 7мин.', 'Затем в суп добавить макароны и варить еще 3 - 5мин.', 'Когда суп будет готов, поперчить его и добавить сахар. При подаче посыпать рубленной зеленью.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181300/,Закуска из абрикосов и Дорблю,"{'Абрикос': '8 шт', 'Сыр мягкий': '60 г', 'Орехи грецкие': '40 г', 'Тимьян': '2 ч. л.', 'Мед': '2 ст. л.'}","['Разрезать каждый абрикос на две половинки и удалить косточки.', 'На половинки абрикоса выложить кусочки сыра Дорблю.', 'Выложить мелко нарезанные грецкие орехи.', 'Посыпать сухим тимьяном и отправить в духовку на 10-15 минут при 180С.', 'Вынуть абрикосы из духовки. Обильно полить медом. Можно подавать.']"
https://www.povarenok.ru/recipes/show/181277/,Белковое печенье с молочным шоколадом,"{'Белок яичный': '4 шт', 'Сахар': '120 г', 'Мука пшеничная': '30 г', 'Шоколад молочный': 'по вкусу', 'Миндаль': 'по вкусу'}","['В миску добавить яичные белки (4 шт.), добавить сахар (120 гр.) Поставить миску на водяную баню и прогревать до полного растворения сахара при постоянном помешивании. Слишком долго держать не следует, как только сахар растворился, сразу миску с белками снять с огня.', 'Взбить белки в крепкую пену.', 'В емкость добавить молочный шоколад (в рецепте использовались молочные капли), поставить емкость в миску с горячей водой до полного растворения шоколада. Шоколадную массу размешать.', 'В белковую массу вести муку (30 гр.), смесь размешать, далее ввести жидкий шоколад. Смесь размешать.', 'Далее при помощи кондитерского мешка с насадкой выложить массу на противень, застеленный пергаментом или силиконовым ковриком. Если у вас нет кондитерской насадки, массу можно выложить при помощи ложки. Сверху печенье посыпать миндалём. Отправить печенье в духовку, разогретую до t100С. Выпекать в течение 2х-2,5 час. Готовое печенье должно иметь подсушенную основу и хорошо сниматься с пергамента, не оставляя влажных следов.', 'Приятного чаепития!']"
https://www.povarenok.ru/recipes/show/181206/,"Оладушки ""Злата""","{'Мука пшеничная': '3 стак.', 'Кефир': '1 стак.', 'Вода': '1 стак.', 'Сахар': '3 ст. л.', 'Яйцо куриное': '2 шт', 'Масло сливочное': '3 ст. л.', 'Дрожжи': '1 ст. л.', 'Ванилин': '1 щепот.', 'Соль': '1/4 ч. л.', 'Масло растительное': 'по вкусу'}","['Развести дрожжи в теплом кефире или кислом молоке, добавить сахар, соль, ванилин, яйца и тщательно перемешать.', 'Добавить муку, замесить тесто. Продолжая помешивать, тонкой струйкой влить воду. Потом добавить масло и еще раз перемешать.', 'Тесто поставить в теплое место на 1,5 - 2ч, чтобы оно увеличилось вдвое.', 'Жарить оладьи с двух сторон на сковороде с хорошо разогретым растительным маслом.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181329/,Рыбные трубочки в листах нори,"{'Фарш рыбный': '500 г', 'Лук репчатый': '1 шт', 'Нори': '6 шт', 'Соль': 'по вкусу', 'Сахар': '0,5 ч. л.', 'Мука пшеничная': '1 ст. л.', 'Мука кукурузная': '1 ст. л.', 'Яйцо куриное': '1 шт', 'Сухари панировочные': '100 г', 'Масло растительное': '200 мл', 'Соевый соус': '1 ст. л.'}","['Для рецепта потребуется рубленный рыбный фарш. У меня была небольшая горбуша, я разделала ее на филе, тщательно вытащила все косточки и нарезала маленькими кусочками. Можно, конечно, взять и рыбный фарш, но кусочками вкуснее.', 'Небольшую луковицу мелко нарезать кубиком. Добавить к фаршу лук, соевый соус, сахар, соль по вкусу.', 'Все тщательно перемешать и дать постоять 15-20 минут.', 'Подготовить другие ингредиенты. В отдельной тарелке смешать кукурузную и пшеничную муку. Яйцо немного взбить, можно добавить чуть-чуть воды. Сухари высыпать в отдельную миску. Листы нори нарезать на прямоугольники размером примерно 10 на 12 см.', 'Кладем немного рыбного фарша на лист, сворачиваем в трубочку, край листа смачиваем водой, чтобы трубочка склеилась.', 'Вот такое количество заготовок у меня получилось. Размер листа можете вырезать по своему желанию, больше или меньше.', 'Трубочки обвалять в муке, потом в яйце и сухарях.', 'Если у вас есть сковорода вок, то возьмите ее. Я буду жарить вот в таком стареньком казане. Кладем трубочки в разогретое растительное масло и обжариваем во фритюре до румяности.', 'Обжаренные трубочки выкладывать на бумажные полотенца чтобы убрать излишки жира.', 'Вот такие они в разрезе, сверху хрустящая корочка, а внутри сочная рыбка.']"
https://www.povarenok.ru/recipes/show/181216/,Кокосовый торт без выпечки,"{'Крупа манная': '180 г', 'Молоко': '1 л', 'Сахар': '150 г', 'Стружка кокосовая': '50 г', 'Печенье': '200 г'}","['1. В кастрюлю насыпаю манную крупу, сахар, кокосовую стружку, вливаю молоко, перемешиваю. Варю на среднем огне, постоянно помешивая, когда масса станет густой, варю еще 1 минуту и убираю с огня.\r\n2. Беру силиконовую форму, перед использованием наливаю в нее воду, затем сливаю. В форму кладу смесь, пока она еще жидкая и не остывшая, равномерно распределяю ее по форме.\r\n3. В горячую заварную массу вставляю печенье, торту даю остыть при комнатной температуре, а затем ставлю\r\n в холодильник на 3-4 часа.\r\n4. Торт достаю с холодильника, форму с тортом переворачиваю на блюдо и нарезаю на порционные куски.\r\nПримечание: Для этого торта лучше брать чугунную форму или форму с углеродистой стали, тогда форма торта будет лучше выглядеть и его удобнее будет доставать из формы.']"
https://www.povarenok.ru/recipes/show/181250/,Капуста по-домашнему,"{'Капуста савойская': '500 г', 'Перец болгарский': '100 г', 'Лук репчатый': '1 шт', 'Морковь': '1 шт', 'Майонез': 'по вкусу', 'Кислота лимонная': 'Кислота лимонная', 'Соль': 'по вкусу', 'Зелень': 'по вкусу'}","['Свежую капусту нарезать тонкой соломкой.', 'Репчатый лук нарезать полукольцами, морковь - соломкой.', 'Маринованный перец также нарезать соломкой.', 'Заправить салат лимонной кислотой, солью, майонезом и перемешать.', 'Салат выложить в салатник в форме пирамиды и украсить зеленью. Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181207/,Мятный салат из киноа с зеленью,"{'Киноа': '0,5 стак.', 'Вода': '1 стак.', 'Семечки тыквенные': '1..2 ст. л.', 'Кунжут': '1 ст. л.', 'Петрушка': '3 веточ.', 'Мята': '2 веточ.', 'Огурец': '1 шт', 'Цедра лимона': '1 ч. л.', 'Паста тахинная': '1 ст. л.', 'Масло кунжутное': '1..2 ст. л.', 'Сок лимонный': '1 ст. л.', 'Смесь перцев': 'по вкусу', 'Соль': 'по вкусу'}","['Киноа промойте, залейте водой, отварите около 15 минут или как указано на упаковке.', 'Лишнюю воду слейте.', 'Добавьте кунжут и тыквенные семечки, перемешайте.', 'Всыпьте рубленную петрушку и мяту (только листики), перемешате.', 'Добавьте нарезанный огурец и цедру лимона, перемешайте.', 'Заправьте салат тахиной, кунжутным маслом и соком лимона. Посолите, поперчите по вкусу, хорошо перемешайте.', 'Разложите салат по тарелкам.', 'Украсьте листиками мяты и подавайте.']"
https://www.povarenok.ru/recipes/show/181180/,Пирог с ревенем и щавелем,"{'Тесто дрожжевое': '1 кг', 'Щавель': '700 г', 'Ревень': '300 г', 'Сахар': '14 ст. л.', 'Крахмал': '3 ст. л.', 'Желток яичный': '1 шт', 'Масло растительное': 'по вкусу'}","['Черешки ревеня промыть, снять верхнюю пленку, нарезать брусочками толщиной 0,5 - 0,7см.', 'Щавель тщательно промыть, удалить стебли, дать стечь воде, нарезать лапшой, толщиной 0,5 - 0,7см. В глубокой миске смешать щавель и ревень.', 'Сверху посыпать крахмалом, добавить сахар /если вам кажется, что не сладко, добавьте еще сахара по своему вкусу/, все еще раз хорошо перемешать и временно отставить в сторону.', 'Противень смазать маслом, хорошо промазывая стенки, чтобы в процессе готовки тесто не пристало к бортикам листа.', 'Тесто разделить на 2 части: одна часть будет чуть больше - на нижний пласт, вторая поменьше - наверх.', 'Раскатать тесто по размеру противня так, чтобы краешки теста немного заходили на бортики.', 'Взять скалку, свободно накрутить на нее раскатанное тесто, перенести на противень, постепенно раскатывая его.', 'Выровнять его на листе, чтобы не было пузырей в углах и равномерно выложить начинку.', 'Также раскатать вторую часть теста, делая ее немного меньше. Накрыть ей верх пирога, срезать ножом лишние кусочки теста и залепить края. Пирог поставить на расстойку на 15мин, пока нагревается духовка.', 'Затем в небольшой мисочке взбить желток и равномерно смазать верх пирога, посередине пирога сделать отверстие, чтобы пирог не вздувался, и, поставить в хорошо разогретую духовку на 45мин при температуре 190С.', 'Когда пирог испечется, вынуть его из духовки, и, не снимая с листа, накрыть сверху влажной салфеткой, чтобы пирог ""отдохнул"" и корочка стала мягче.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181186/,"Овсяные ""яйца"" в сферических формочках","{'Чернослив': '30 г', 'Изюм': '20 г', 'Яйцо куриное': '2 шт', 'Масло кокосовое': '1 ст. л.', 'Сыр адыгейский': '15 г', 'Хлопья овсяные': '100 г'}","['1. Промываем изюм и чернослив.\r\n2. Измельчаем овсянку.', '3. С помощью блендера измельчить яйцо с изюмом, черносливом, сыром и маслом. Сыр предварительно можно разрезать на несколько небольших кусочков.\r\n4. Разогреваем духовку до 150С.', '5. Добавляем овсянку к жидкому тесту и все хорошо перемешиваем.\r\n6. Заполняем обе силиконовые формы со сферическими ячейками. Если хотите получить овальную выпечку (в форме яиц, как в текущем рецепте), то заполнять ячейки нужно вровень с бортиками без горок. Если, хотите получить круглые шарики, то не нужно заполнять формочки полностью, оставив примерно 1 см от края. Под форму с дырочками подкладываю пергамент, чтобы не прилипало тесто к столу. Тесто достаточно густое, поэтому не вытекает и позволяет без проблем соединить 2 половинки. Для овальной выпечки не надо сдавливать формы. Небольшой зазор между ними как раз будет удлинять форму выпечки. В случае с круглой формой необходимо плотно прижать формы друг к другу. Если было много теста, то избыток выйдет через дырочку.\r\n6. Соединяем 2 половины в правильном положении (ориентируемся по уголку формы).', '7. Запекаем при 150С 15 минут (вторая полка сверху и нагрев снизу)', '8. Запеченный ""пояс"" соединения форм отрезается ножом.', '9. Подать можно в ""овсяных лукошках"", приготовленных по другому моему рецепту ""Двухсоставные тарталетки ""Инь-янь"""".\n\n\r\nПриятного аппетита!']"
https://www.povarenok.ru/recipes/show/181287/,Морковь по-корейски с приправой,"{'Морковь': '500 г', 'Приправа': '1 ст. л.', 'Сахар': '1 ст. л.', 'Соль': '0.75 ст. л.', 'Уксус': '1 ст. л.', 'Масло растительное': '1/2 стак.', 'Чеснок': '3 зуб.'}","['Морковь очистить, хорошо вымыть и просушить.', 'Натереть соломкой на терке для моркови по-корейски.', 'Натертую морковь сложить в глубокую миску, сделать в середине углубление, добавить туда чеснок, пропущенный через пресс, влить столовый уксус, всыпать соль и сахар.', 'На плите прокалить растительное масло со специями. В процессе прогревания перемешивать специи и масло между собой.', 'Влить ароматное горячее масло в миску, в центр моркови.', 'Все тщательно перемешать.', 'Установить на морковь пресс, прикрыв саму морковь любым блюдцем/тарелкой. Прямо под гнетом отправить миску с морковью на холод, но сперва, дать ей остыть при комнатной температуре. Мариновать в холодильнике 4 - 6ч.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181293/,Торт-мусс с курицей и шпинатом,"{'Грудка куриная': '300 г', 'Лук репчатый': '1 шт', 'Морковь': '1 шт', 'Гвоздика': '3 шт', 'Перец черный': 'по вкусу', 'Соль': '1/3 ч. л.', 'Бульон': '150 мл', 'Сливки': '150 мл', 'Желатин': '3 шт', 'Рис': '100 г', 'Вода': '100 мл', 'Молоко': '400 мл', 'Сок лимонный': '2 ст. л.', 'Чеснок': '2..3 зуб.', 'Масло оливковое': '1 ст. л.', 'Помидоры черри': '9 шт', 'Шпинат': '10 шт'}","['Для бульона. Куриные грудки промойте, залейте холодной водой (на 2-3 см выше филе), поставьте на огонь. В луковицу воткните гвоздику, добавьте в кастрюлю, затем очищенную морковь (целиком), черный перец горошком, доведите до кипения, варите на самом маленьком огне до мягкости филе около 20-30 минут.', 'Для мусса из курицы с морковью. Листы желатина замочите в холодной воде на 8-10 минут. Бульон процедите, морковь нарежьте кубиками. Куриные грудки измельчите в блендере, влейте горячий бульон с распущенным в нем желатином, посолите, поперчите, перемешайте.', 'Добавьте нарезанную морковь, аккуратно перемешайте.', 'Добавьте взбитые до устойчивых пик сливки, осторожно перемешайте.', 'Разъемную форму выстелите пищевой пленкой, выложите половину куриного мусса, разровняйте, разложите 8 помидоров черри, слегка вдавите.', 'Выложите оставшийся куриный мусс и уберите в холодильник.', 'Для мусса из риса со шпинатом. Рис залейте водой, доведите до кипения, варите 3-5 минут, затем влейте молоко, добавьте соль, доведите до кипения и варите на маленьком огне минут 25-30 до полной готовности риса.', 'Шпинат промойте, опустите в кипящую воду на 1 минуту, затем откиньте на дуршлаг, чтобы стекла лишняя жидкость, измельчите в блендере. Желатин замочите в холодной воде на 8-10 минут. Готовый рис снимите с огня, измельчите в пюре с помощью блендера, добавьте шпинат, измельченный чеснок и лимонный сок.', 'Перемешайте.', 'Сливки 10% нагрейте, распустите в них желатин, добавьте в рисовую массу, перемешайте.', 'Затем добавьте взбитые до устойчивых пик сливки 33% и аккуратно примешайте в массу.', 'Мусс из шпината выложите в форму сверху на мусс из курицы, разровняйте, украсьте черри, уберите в холодильник до полного застывания.', 'Готовый торт-мусс аккуратно извлеките из формы, украсьте листьями салата (или шпината) и подавайте к столу.']"
https://www.povarenok.ru/recipes/show/181271/,Рожки с грибами и курицей,"{'Грудка куриная': '1/2 шт', 'Опята': '250 г', 'Лук репчатый': '1 шт', 'Чеснок': '1 зуб.', 'Масло растительное': 'по вкусу', 'Масло сливочное': '20 г', 'Рожки': '500 г', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу'}","['Мясо нарезать средними кубиками.', 'Грибы нарезать произвольными кусочками.', 'Лук и чеснок мелко покрошить.', 'В глубоком казане обжарить грибы на растительном масле.', 'Затем добавить нарезанные лук и чеснок, слегка поперчить и жарить до готовности лука на среднем огне.', 'Кусочки мяса выложить в казан и обжарить на растительном масле до готовности на сильном огне до появления легкой румяной корочки.', 'Рожки отварить до готовности в подсоленной воде.', 'Затем воду слить, а рожки хорошо промыть под холодной водой и дать воде стечь.', 'В готовое мясо выложить обжаренные грибы, добавить кусочек сливочного масла и рожки, все хорошо перемешать, накрыть крышкой и оставить доходить на медленном огне на 5мин, помешивая время от времени, чтобы не пригорело.', '*', '*', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181289/,"Котлеты мясные ""Простые""","{'Фарш мясной': '800 г', 'Лук репчатый': '1 шт', 'Картофель': '1 шт', 'Яйцо куриное': '1 шт', 'Сметана': '2 ст. л.', 'Сухари панировочные': '5 ст. л.', 'Сырок плавленый': '1 шт', 'Вода': '50 мл', 'Соль': 'Соль', 'Перец черный': 'Перец черный', 'Мука пшеничная': '3 ст. л.', 'Масло растительное': '4 ст. л.'}","['В глубокую миску отправляем фарш. Добавляем яйцо, панировочные сухари, сметану и плавленный сырок. Поперчить и посолить по вкусу.', 'Трём на мелкой тёрке картофель. Лук перекручиваем в блендере или натираем на крупной тёрке. Всё высыпаем в миску к фаршу. Вливаем воду и очень хорошо перемешиваем. Даём фаршу постоять 10 минут.', 'Сформировать котлеты и обвалять в муке. Из данного количества фарша у меня получилось 10 штук.', 'В разогретую сковороду налить растительное масло. Обжарить котлеты на небольшом огне до золотистой корочки. Перекладываем в форму для запекания, подливаем 2-3 ст. ложки воды. Накрываем фольгой и отправляем в заранее разогретую духовку до 180° на 15-20 минут. Ориентируетесь на свою духовку. Или можно пропарить в кастрюле. Готово.']"
https://www.povarenok.ru/recipes/show/181259/,Макаронный салат с заправкой из песто,"{'Макаронные изделия': '300 г', 'Помидоры черри': '150 г', 'Томаты вяленые': '50 г', 'Листья салата': '40 г', 'Моцарелла': '120 г', 'Песто': '100 г', 'Орехи кедровые': '25 г', 'Бальзамик': '1 ст. л.', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу', 'Сахар': 'Сахар'}","['Приготовить ингредиенты. Первым делом сварить макаронные изделия аль денте по инструкции на пачке.', 'Пока макароны варятся, помыть помидоры, прополоскать, перебрать и высушить руколу/салат. Помидоры и моцареллу нарезать пополам, вяленые или сушёные томаты нарезать полосками.', 'В песто добавить соль, перец, щепотку сахара и бальзамический соус, перемешать.', 'С готовых макарон слить воду, откинуть на дуршлаг, промыть холодной водой. Высыпать в глубокую миску, добавить вяленые и свежие помидоры, руколу и моцареллу.\r\nОрехи поджарить на сковороде, половину добавить в миску, вторую часть оставить для подачи.', 'Хорошо перемешать, попробовать на соль/перец, убрать в холодильник на часок, чтобы салат настоялся.', 'При подаче посыпать оставшимися орехами.\r\nВполне полноценное блюдо для обеда или ужина, отлично подходит и к мясу, приготовленному на гриле, а также на праздничный стол.']"
https://www.povarenok.ru/recipes/show/181285/,Курица в горчично-медовом соусе,"{'Курица': '1.5 кг', 'Горчица': '80 г', 'Мед': '100 г', 'Масло подсолнечное': '1 ст. л.', 'Розмарин': '2 веточ.', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу'}","['Курицу помыть и разделать на порционные кусочки, натереть солью со всех сторон и выложить в форму, смазанную маслом, шкуркой вверх.', '*', 'Венчиком взбить горчицу, мёд и масло до однородной консистенции, посолить и поперчить.', '*', 'Мясо полить получившимся соусом. Между кусочками мяса разложить веточки розмарина.', 'Форму с курицей поставить в разогретую до 180°C духовку примерно на 45 минут, время от времени поливая образовавшимся соком.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181228/,Ленивый бешбармак,"{'Лук репчатый': '1 шт', 'Картофель': '5 шт', 'Тушенка': '1 бан.', 'Лапша': '1 пач.'}","['Обжариваем лук', 'Добавляем тушенку, чуть обжариваем, а затем добавляем воду, накрываем крышкой и тушим минут 5-7 на медленном огне', 'Не мешая, сверху выкладываем порезанную на 4-6 частей картошку. Заливаем водой как на фото и накрываем крышкой на 10-15 минут.', 'Не мешая, сбоку пытаемся под картошку засунуть лапшу и выкладываем ее сверху. Чуть добавляем воды и под крышкой на медленном огне тушим еще минут 10.', '.', 'Готовое блюдо можно целиком перевернуть на большое широкое блюдце либо просто разложить порционно на тарелки, предварительно перемешав. Приятного аппетита.']"
https://www.povarenok.ru/recipes/show/181258/,Песочный пирог со щавелем и ревенем,"{'Мука пшеничная': '2 стак.', 'Масло сливочное': '180 г', 'Сахар': '5 ст. л.', 'Яйцо куриное': '1 шт', 'Разрыхлитель теста': '2 ч. л.', 'Щавель': '1 пуч.', 'Ревень': '5 шт', 'Крахмал': '2 ст. л.'}","['Муку просеять в глубокую миску, добавить сахар, разрыхлитель и все равномерно перемешать.', 'Замороженное сливочное масло натереть на крупной терке.', 'Добавить его в мучную смесь и все тщательно перетереть руками до состояния крошки.', 'Добавить в эту массу яйцо и замесить тесто обычным способом.', '*', 'Готовое тесто разделить на 2 части. Один кусок убрать в морозилку, второй просто положить в холодильник.', 'Ревень помыть, почистить и нарезать средними кусочками. Щавель хорошо промыть, срезать стебли и дать ему обсохнуть, затем нарезать лапшой 0,7см.', 'Положить щавель в глубокую миску и тщательно помять руками, чтобы вышел лишний сок.', 'Затем добавить к нему ревень, сахар, крахмал и перемешать.', 'Форму смазать растительным маслом. Кусок теста, который был просто в холодильнике раскатать по размеру формы, уложить на дно, аккуратно выравнивая руками по всей поверхности, формируя небольшие бортики. Присыпать тесто крахмалом, чтобы сок от щавеля не вытекал снизу.', 'Взять кусок теста из морозилки и разделить его пополам. Одну часть натереть на терке и смешать с щавелево-ревневой начинкой. Выложить массу на тесто в форму, хорошенько разравнивая поверхность. Вторую часть теста, также, натереть на терке и посыпать верх пирога.', 'Пирог поставить на 30мин в духовку, заранее разогретую до 200C.', 'Когда пирог испечется, достать его из духовки и дать ему остыть. Нарезать следует аккуратно, т. к. он легко крошится.', 'Приятного аппетита!']"
https://www.povarenok.ru/recipes/show/181296/,Салат с гранатом и орехами,"{'Гранат': '1 шт', 'Фасоль': '250 мл', 'Орехи грецкие': '1 горст.', 'Кинза': '1 пуч.', 'Масло оливковое': '2 ст. л.', 'Бальзамик': '1 ст. л.', 'Лук репчатый': '1/2 шт', 'Хмели-сунели': '0 5 ч. л.', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу', 'Чеснок': '1 зуб.'}","['Выложить в салатницу зерна граната.', 'Добавить хорошо промытую, консервированную фасоль.', 'Поджарить мелко нарезанный лук до готовности. В той же сковороде поджарить мелко нарезанные грецкие орехи и выложить в салатницу с мелко нарезанной кинзой.', 'Создать заправку, смешав оливковое масло, бальзамик, хмели-сунели, соль, перец. Влить заправку в салат, тщательно перемешав. Приятного аппетита.']"
https://www.povarenok.ru/recipes/show/181295/,Куриные рулетики с ветчиной и сыром,"{'Филе куриное': '800 г', 'Ветчина': '200 г', 'Сыр твердый': '200 г', 'Яйцо куриное': '2 шт', 'Сухари панировочные': '200 г', 'Порошок чесночный': '2 ч. л.', 'Паприка сладкая': '2 ч. л.', 'Соль': 'по вкусу', 'Перец черный': 'по вкусу'}","['1. Подготовка куриного филе:\n \nОчистите филе от пленок и жилок. Разрежьте куриное филе вдоль не до конца и раскрываем как книжку и отбиваем. Если куски толстые, разрежьте их пополам горизонтально и аккуратно отбейте, чтобы они стали тонкими.\n \n2. Приготовление начинки:\n \n- Нарежьте ветчину и сыр на тонкие ломтики.\n \n3. Формирование рулетов:\n \n- Каждый кусочек куриного филе солим, перчим, добавляем по 0.5 ч. л сухого чеснока и паприки. Сверху положите по два ломтика ветчины и сыра.\n \n- Сверните филе в рулет, стараясь, чтобы начинка осталась внутри.\n \n4. Панировка:\n \n- В одной миске взбейте яйца.\n \n- В другой миске высыпаем панировочные сухари\n \n- Обмакните каждый рулет сначала в яйцо, затем обваляйте в панировочных сухарях.\n \n5. Запекание:\n \n- Выложите рулеты на противень, застеленный пергаментной бумагой.\n \n- Запекайте в разогретой до 200°C духовке около 30-35 минут. Ориентируйтесь по своей духовке.\n \nПодавать горячими с любимым гарниром или овощами. Приятного аппетита!']"
